,work_id,name,artist_id,style,museum_id,subject
8948,19197,Woman Before the Rising Sun,588,17,"",""
8949,19199,Woman on the Beach of Rugen,588,17,"",""
8950,19201,Wreck in the Sea of Ice,588,17,"",""
8951,31908,The Tenderfoot,560,16,"",1
8952,31910,Through the Alkali,560,16,"",1
8953,31912,Watching for Wagons,560,16,"",1
8954,31914,Watching the Iron Horse,560,16,"",1
8955,185063,When Guns Were the Locks of the Treasure Box,560,16,"",""
8956,31916,When Guns Were Their Passports,560,16,"",1
8957,31918,Where Tracks Spell Meat,560,16,"",1
8958,31920,White Man"s Buffalo,560,16,"",1
8959,28239,Self-Portrait,718,"","",3
8960,28241,Self-Portrait with Angelica and Portrait of Rachel,718,"","",3
8961,188137,Thomas Jefferson State Room Portrait,718,"","",4
8962,28243,Thomas Willing,718,"",35,3
8963,28245,William Moultrie,718,"","",3
8964,19930,New York Street,614,8,68,9
8965,19932,"Notre Dame Cathedral, Paris",614,8,"",19
8966,19934,"Old House, Easthampton, Long Island",614,8,"",""
8967,19936,On the Day of the Grand Prix,614,8,"",""
8968,19938,"Oyster Sloop, Cos Cob",614,8,"",""
8969,19940,Paris at Twilight,614,8,"",""
8970,19942,Paris Nocturne,614,8,"",""
8971,19944,Peach Blossoms Villiers-le-Bel,614,8,35,7
8972,19946,Peonies,614,8,"",6
8973,198951,"Point Lobos, Carmel",614,8,60,""
8974,19948,Pont-Aven,614,8,"",""
8975,19950,"Pont Royal, Paris",614,8,"",9
8976,198973,Ponte Vecchio,614,8,60,7
8977,19952,"Poppies, Isles of Shoals",614,8,46,""
8978,19954,"Promenade at Sunset, Paris",614,8,"",""
8979,19956,"Rainy Day, Boston",614,8,"",""
8980,19958,Reading,614,8,"",""
8981,19960,Reflections (Kitty Hughes),614,8,"",""
8982,19962,"Rigger"s Shop, Provincetown",614,8,"",""
8983,19964,Roses in a Vase,614,8,"",6
8984,19966,"Rue Montmartre, Paris",614,8,34,""
8985,19968,"Snowstorm, Madison Square",614,8,"",9
8986,19970,Spring Morning in the Heart of the City,614,8,35,7
8987,19972,St. Marks in the Bowery,614,8,"",""
8988,198942,Strawberry Tea Set,614,8,60,""
8989,19974,Summer Evening,614,8,"",22
8990,19976,Summer Sunlight (Isles of Shoals),614,8,"",22
8991,19978,Sunday Morning,614,8,"",""
8992,19980,Surf and Rocks,614,8,"",16
8993,19982,"Surf, Isles of Shoals",614,8,35,16
8994,19984,The Breakfast,614,8,"",""
8995,19986,The Butterfly,614,8,"",12
8996,19988,The Children,614,8,"",""
8997,19990,The Church at Gloucester,614,8,35,19
8998,19992,The Concord Meadow,614,8,"",""
8999,19994,"The Dragon Cloud, Old Lyme",614,8,"",""
9000,19996,The Goldfish Window,614,8,"",""
9001,19998,"The North Gorge, Appledore, Isles of Shores",614,8,"",""
9002,20000,The Room of Flowers,614,8,"",6
9003,20004,The Sonata,614,8,"",17
9004,20002,The Sonata,614,8,"",17
9005,20006,"The South Ledges, Appledore",614,8,"",16
9006,198962,"The Spanish Stairs, Rome",614,8,60,7
9007,20008,The Street,614,8,68,9
9008,20010,The Victorian Chair,614,8,"",""
9009,20012,The Water Garden,614,8,35,15
9010,20014,Tuileries Garden,614,8,"",15
9011,20018,Union Square,614,8,"",""
9012,20016,Union Square,614,8,"",""
9013,20020,"Washington Arch, Spring",614,8,"",7
9014,20022,"Winter, Central Park",614,8,"",9
9015,20024,Winter in Union Square,614,8,35,9
9016,2186,"Houses of Parliament, Sunset",550,8,"",""
9017,2190,Ice Breaking Up on the Seine Near Bennecourt,550,8,"",5
9018,2192,Ice Floes,550,8,35,""
9019,2194,Ice Flows on the Seine at Bougival,550,8,40,5
9020,2198,Impression Sunrise,550,8,72,16
9021,2200,In the Norvegienne,550,8,49,""
9022,2202,In the Woods at Giverny,550,8,60,""
9023,208186,Irises,550,8,68,27
9024,2204,Irises,550,8,"",27
9025,2206,The Artist"s Garden at Giverny,550,8,49,7
9026,2258,"Nymphéas, Japanese Bridge",550,8,67,14
9027,2208,"Japanese Footbridge, Giverny",550,8,67,14
9028,2210,Jar of Peaches,550,8,"",""
9029,2212,Jean Monet on His Mechanical Horse,550,8,35,1
9030,2214,Jeanne-Marguerite Lecadre in the Garden,550,8,34,15
9031,2218,La Grenouillère,550,8,35,5
9032,2224,"Lane in the Poppy Field, Ile Saint-Martin",550,8,35,7
9033,2226,Lavacourt Under Snow,550,8,"",9
9034,198301,Le Givre,550,8,51,5
9035,205458,"Low Tide at Pourville, near Dieppe 1882",550,8,53,""
9036,198277,Madame Monet Embroidering,550,8,51,""
9037,2238,"Madame Monet in a Japanese Costume, La Japonaise",550,8,42,""
9038,2240,"Manne-Porte, Étretat",550,8,67,16
9039,2242,Marine View with a Sunset,550,8,67,16
9040,2244,Meadow with Poplars Near Argenteuil,550,8,"",""
9041,2246,Menton Seen from Cap Martin,550,8,"",""
9042,198289,Monsieur Coqueret,550,8,51,""
9043,2248,Morning at Antibes,550,8,67,16
9044,2252,Morning Haze,550,8,67,5
9045,2250,Morning Haze,550,8,67,""
9046,2254,Morning on the Seine,550,8,"",5
9047,208069,"On the Bank of the Seine, Bennecourt",550,8,68,""
9048,2378,On the Beach in Trouville,550,8,"",""
9049,2260,On the Boat,550,8,"",""
9050,2262,On the Coast of Trouville,550,8,"",""
9051,2268,Palace Dario,550,8,"",""
9052,2270,Palace Ducale,550,8,"",""
9053,2266,Palace from Mula,550,8,"",""
9054,2272,Palm Trees at Bordighera,550,8,35,""
9055,208285,"Path on the Island of Saint Martin, Vétheuil",550,8,67,""
9056,2274,Pathway in Monet"s Garden at Giverny,550,8,"",15
9057,2276,"Poly, Fisherman From Bell-Ile-en-Mer",550,8,"",""
9058,2280,"Poplars at Giverny, Sunrise",550,8,30,""
9059,2282,"Poplars, Autumn",550,8,"",13
9060,2284,"Poplars Near Giverny, Overcast Weather",550,8,"",""
9061,2288,"Poplars on the Banks of the River Epte, Seen from the Marsh",550,8,"",5
9062,2286,Poplars on the Banks of the River Epte,550,8,"",5
9063,2278,"Poplars, Three Trees in Autumn",550,8,67,13
9064,2290,"Poplars, White and Yellow Effect",550,8,67,""
9065,2292,"Poplars, Wind Effect",550,8,"",""
9066,2296,"Poppy Field, Argenteuil",550,8,35,""
9067,2298,Poppy Field at Giverny,550,8,"",""
9068,208154,Poppy Field (Giverny),550,8,68,""
9069,2300,Poppy Field in a Hollow Near Giverny,550,8,"",""
9070,2294,Poppy Field,550,8,34,""
9071,208313,Port of Le Havre,550,8,67,""
9072,2302,Portrait of J. F. Jaxquesmart With A Parasol,550,8,"",""
9073,2304,Portrait of Madame Gaudibert,550,8,49,3
9074,2306,"Pourville, Flood Tide",550,8,"",16
9075,2308,Quai du Louvre,550,8,"",""
9076,2078,Quarries Saint-Denis,550,8,49,5
9077,2310,"Railroad Bridge, Argenteuil",550,8,67,14
9078,2312,Rapids on the Petite Creuse at Fresselines,550,8,35,""
9079,2314,Reef at Varengeville,550,8,"",16
9080,2316,Reflections of Clouds on the Water-Lily Pond,550,8,30,27
9081,2318,Regatta at Argenteuil,550,8,49,5
9082,2320,Regatta at Sainte-Adresse,550,8,35,16
9083,2322,"Road at La Cavee, Pourville",550,8,"",""
9084,2324,Road of La Roche-Guyon,550,8,"",""
9085,2326,Road to Giverny in Winter,550,8,"",9
9086,2328,Road to Vétheuil in Winter,550,8,"",9
9087,2330,"Rocks at Belle-Île, Port-Domois",550,8,"",16
9088,208163,"Rocks at Port-Goulphar, Belle-Île",550,8,68,16
9089,2332,"Rouen Cathedral, the Portal, Morning Effect",550,8,"",""
9090,2334,Rouen Cathedral: The Portal (Sunlight),550,8,35,19
9091,2336,"Rouen Cathedral, West Facade",550,8,46,19
9092,2338,Rough Weather at Étretat,550,8,35,16
9093,208216,"Sandvika, Norway",550,8,68,9
9094,2342,Self-Portrait with Beret,550,8,"",3
9095,2344,Shadows on the Sea,550,8,"",16
9096,208078,Ships Riding on the Seine at Rouen,550,8,46,""
9097,2348,Snow at Argenteuil,550,8,"",9
9098,2350,Snow at Argenteuil,550,8,"",9
9099,2346,Snow at Argenteuil,550,8,"",9
9100,2352,Snow Covered Landscape,550,8,"",9
9101,2354,Snowy Landscape at Sunset,550,8,"",9
9102,2356,Spring by the Seine,550,8,"",7
9103,205477,Spring Flowers,550,8,53,6
9104,2358,Spring Fruit Trees in Bloom,550,8,35,7
9105,2362,Springtime,550,8,73,7
9106,2360,Springtime,550,8,"",7
9107,208200,Stack of Wheat,550,8,68,""
9108,2144,Stacks of Wheat (End of Summer),550,8,68,22
9109,2142,"Stacks of Wheat (Sunset, Snow Effect)",550,8,68,9
9110,2364,Still Life with Flowers and Fruit,550,8,55,0
9111,2366,Still Life with Grapes and Apples,550,8,35,0
9112,2368,Still Life with Pheasants and Plovers,550,8,"",0
9113,2384,"Storm, Cotes de Belle-Île",550,8,49,16
9114,2370,Stormy Sea,550,8,"",16
9115,2340,"Street of Bavole, Honfleur",550,8,"",""
9116,2372,Summer,550,8,49,22
9117,2374,Sunrise (Marine),550,8,55,""
9118,2376,Sunset at Lavacourt,550,8,"",9
9119,2382,Taking a Walk Near Argenteuil,550,8,"",""
9120,2388,The Artist"s Garden at Vétheuil,550,8,46,15
9121,2390,The Artist"s House at Argenteuil,550,8,68,""
9122,2392,The Avenue,550,8,"",""
9123,2394,The Basin at Argenteuil,550,8,49,5
9124,198791,The Beach at Honfleur,550,8,60,""
9125,2398,The Beach at Sainte-Adresse,550,8,68,""
9126,2400,The Beach at Trouville,550,8,47,""
9127,2402,The Beach at Trouville,550,8,"",""
9128,2404,The Boardwalk on the Beach at Trouville,550,8,"",""
9129,2406,The Boat Studio,550,8,51,""
9130,2408,"The Bodmer Oak, Fontainebleau Forest",550,8,35,""
9131,2228,The Boulevard of Capucines,550,8,49,""
9132,2410,The Break-up of the Ice,550,8,"",""
9133,2414,The Bridge at Argenteuil,550,8,"",14
9134,2412,The Bridge at Argenteuil,550,8,49,5
9135,2416,The Bridge at Bougival,550,8,"",14
9136,2418,The Bridge Over the Water-Lily Pond,550,8,68,27
9137,2420,The Chailly Highway,550,8,49,""
9138,2422,"The Church at Varengeville, Effect of Morning",550,8,"",19
9139,2424,"The Church of Varengeville, Cloudy Weather",550,8,"",19
9140,2426,The Cliff at Fecamp,550,8,"",16
9141,2428,The Cliff at Grainval Near Fecamp,550,8,"",16
9142,2430,The Cliff at the Porte d"Aval,550,8,"",16
9143,2432,"The Cliff of Aval, Étretat",550,8,"",16
9144,2434,The Coalman,550,8,49,""
9145,2216,The Corniche Near Monaco,550,8,"",22
9146,2436,The Cour d"Albane,550,8,"",""
9147,208263,The Customs House at Varengeville,550,8,68,""
9148,2438,The Customs Officer"s Cabin at Varengeville,550,8,"",16
9149,208256,"The Departure of the Boats, E´tretat",550,8,68,""
9150,2236,The Ducal Palace,550,8,"",""
9151,2440,The Fisherman"s Cottage at Varengeville,550,8,"",""
9152,192395,"The Flowered Garden (40"" x 40"")",550,"","",""
9153,2442,The Flowered Garden,550,8,46,15
9154,2444,The Footbridge Over the Water-Lily Pond,550,8,"",27
9155,2230,The Frost at Giverny,550,8,"",9
9156,2446,The Garden at Argenteuil (The Dahlias),550,8,46,15
9157,2448,The Garden Gate,550,8,"",15
9158,2450,"The Garden, Gladioli",550,8,"",15
9159,2456,The Grand Canal and Santa Maria della Salute,550,8,"",5
9160,2454,The Grand Canal,550,8,42,5
9161,208324,The Grande Creuse at Pont de Vervy,550,8,67,""
9162,2232,The Gulf Juan,550,8,"",16
9163,2234,The Haven,550,8,"",16
9164,2458,The Hoschedes Garden at Montgeron,550,8,34,5
9165,2460,The House Among the Roses,550,8,"",15
9166,2462,"The House of the Artist, View of the Rose Garden",550,8,"",15
9167,2464,The Iris Garden at Giverny,550,8,"",15
9168,2468,The Japanese Bridge II,550,8,"",14
9169,2470,The Japanese Bridge III,550,8,"",14
9170,2474,The Japanese Bridge at Giverny,550,8,"",14
9171,2472,The Japanese Bridge at Giverny,550,8,30,14
9172,2466,The Japanese Bridge,550,8,72,14
9173,2476,"Japanese Footbridge and the Water Lily Pool, Giverny",550,8,67,27
9174,2478,The Jetty at Le Havre,550,8,"",16
9175,2480,The Lindens of Poissy,550,8,"",""
9176,2484,The Luncheon II,550,8,35,""
9177,192393,"The Luncheon (36"" x 29"")",550,"","",""
9178,2482,The Luncheon,550,8,49,15
9179,2486,The Magpie,550,8,49,9
9180,2488,The Manne-Porte near Étretat,550,8,35,16
9181,2490,The Manne-Porte at High Tide,550,8,"",16
9182,2492,"The Manne-Porte, Étretat",550,8,35,16
9183,2494,The Needle and the Porte d"Aval,550,8,"",""
9184,2496,The Needle Seen Through the Porte d"Aval,550,8,"",16
9185,2500,"The Parc Monceau, Paris",550,8,35,""
9186,2498,The Parc Monceau,550,8,35,22
9187,2502,"The Path at La Cavee, Pourville",550,8,"",""
9188,2504,The Path Through the Irises,550,8,35,27
9189,2506,"The Path Under the Rose Trellises, Giverny",550,8,"",15
9190,208230,The Petite Creuse River,550,8,68,""
9191,2220,The Point of the Heve at Low Tide,550,8,"",""
9192,2508,The Port Coton Pyramids,550,8,"",16
9193,2510,The Portal in the Sun,550,8,35,""
9194,2512,The Portal of Rouen Cathedral at Midday,550,8,72,19
9195,2514,The Portal of Rouen Cathedral in Morning Light,550,8,55,19
9196,2516,The Railroad Bridge in Argenteuil,550,8,49,14
9197,205491,The Red Kerchief,550,8,53,""
9198,2518,The Road Bridge at Argenteuil,550,8,46,5
9199,2520,The Road to Vétheuil,550,8,"",""
9200,2522,The Saint-Lazare Station,550,8,49,""
9201,2524,The Seine at Vétheuil,550,8,35,5
9202,2526,The Sheltered Path,550,8,67,""
9203,2222,"The Street Montorgueil, Decked Out with Flags, 30 June 1878",550,8,49,""
9204,2528,"The Stroller, Suzanne Hoschede",550,8,35,""
9205,2530,The Studio Boat,550,8,74,""
9206,2452,The Train Station Saint-Lazare,550,8,49,""
9207,2532,The Valley of the Nervia,550,8,35,""
9208,2534,"The Walk, Argenteuil",550,8,"",""
9209,2538,The Water-Lily Pond,550,8,"",27
9210,192384,"The Water-Lily Pond (40"" x 20"")",550,"","",""
9211,192385,"The Water-Lily Pond (48"" x 24"")",550,"","",""
9212,192386,"The Water-Lily Pond, Japanese Bridge (36"" x 36"")",550,"","",""
9213,2540,The Water-Lily Pond (Japanese Bridge),550,8,"",27
9214,2536,The Water-Lily Pond,550,8,35,27
9215,2542,The Windmill on the Obekende Canal,550,8,"",5
9216,2544,"The Young Ladies of Giverny, Sun Effect",550,8,"",""
9217,2546,"The Zuiderkerk, Amsterdam (Looking up the Groenburgwal)",550,8,67,""
9218,2548,Three Fishing Boats,550,8,"",""
9219,2550,Three Pots of Tulips,550,8,"",6
9220,2552,"Train in the Snow, the Locomotive",550,8,"",9
9221,2554,Tulip Fields in Holland,550,8,49,6
9222,2556,Turkeys,550,8,49,""
9223,2558,Twilight Venice (San Giorgio Maggiore at Dusk),550,8,75,5
9224,2560,"Under the Pines, Evening",550,8,67,""
9225,2562,Valley of the Creuse (Gray Day),550,8,"",""
9226,2564,Vase of Peonies,550,8,"",6
9227,208245,"Venice, Palazzo Dario",550,8,68,""
9228,2566,"Venice, the Doges Palace Seen from San Giorgio Maggiore",550,8,35,5
9229,2568,"Vétheuil, at Sunset",550,8,68,""
9230,2570,"Vétheuil, Effect Rose",550,8,68,""
9231,2572,Vétheuil in Summer,550,8,35,22
9232,2574,Vétheuil in the Morning,550,8,72,""
9233,2576,Vétheuil Landscape,550,8,49,""
9234,2578,"View of Argenteuil, Snow",550,8,49,9
9235,2048,View of Vétheuil,550,8,"",""
9236,198777,View of Vétheuil,550,8,60,""
9237,2580,View of Vétheuil,550,8,35,""
9238,2582,Villas at Bordighera,550,8,49,""
9239,2602,Water Lilies 10,550,8,"",27
9240,2604,Water Lilies 11,550,8,"",27
9241,2606,Water Lilies 12,550,8,"",27
9242,2608,Water Lilies 13,550,8,47,27
9243,2610,Water Lilies 14,550,8,"",27
9244,2612,Water Lilies 15,550,8,"",27
9245,2614,Water Lilies 16,550,8,"",27
9246,2616,Water Lilies 17,550,8,35,27
9247,2632,Water Lilies 18,550,8,35,27
9248,2634,Water Lilies 19,550,8,35,27
9249,2618,Water Lilies 1903,550,8,"",27
9250,2620,Water Lilies 1905,550,8,"",27
9251,2622,Water Lilies 1906,550,8,68,27
9252,2624,Water Lilies 1908,550,8,"",27
9253,2626,Water Lilies 1914-17,550,8,49,27
9254,2628,Water Lilies 1914-19,550,8,49,27
9255,2630,Water Lilies 1916-19,550,8,49,27
9256,2586,Water Lilies 2,550,8,"",27
9257,2636,Water Lilies 20,550,8,"",27
9258,2256,Water lilies,550,8,"",""
9259,2588,Water Lilies 3,550,8,"",27
9260,2590,Water Lilies 4,550,8,"",27
9261,2592,Water Lilies 5,550,8,"",27
9262,2594,Water Lilies 6,550,8,"",27
9263,2596,Water Lilies 7,550,8,"",27
9264,2598,Water Lilies 8,550,8,"",27
9265,2600,Water Lilies 9,550,8,"",27
9266,2638,"Water Lilies, Evening Effect",550,8,"",27
9267,2640,"Water Lilies, Pink",550,8,"",27
9268,2038,"Water Lilies Pond, the Rosebushes",550,8,"",27
9269,2642,"Water Lilies, Red",550,8,"",27
9270,2646,"Water Lilies, the Clouds",550,8,"",27
9271,2648,"Water Lilies, Yellow",550,8,"",27
9272,2584,Water Lilies 1,550,8,60,27
9273,2644,"Water Lillies, Setting Sun",550,8,47,27
9274,2652,Water-Lily Pond,550,8,47,27
9275,208174,Water Lily Pond,550,8,68,27
9276,2654,Water-Lily Pond at Giverny,550,8,"",27
9277,2656,"Water-Lily Pond, Symphony in Rose",550,8,49,27
9278,2658,"Water-Lily Pond, Water Irises",550,8,"",27
9279,2650,Water-Lily Pond,550,8,47,27
9280,198253,"Waterloo Bridge, Effect of Fog",550,8,51,14
9281,2662,"Waterloo Bridge, Morning Fog",550,8,67,14
9282,192387,"Waterloo Bridge, Overcast Weather (39.4"" x 25.6"")",550,"","",""
9283,2664,"Waterloo Bridge, Overcast Weather",550,8,"",14
9284,2666,"Waterloo Bridge, Sunlight Effect",550,8,68,14
9285,2660,Waterloo Bridge,550,8,34,14
9286,2668,Waves Breaking,550,8,"",16
9287,2672,Weeping Willow,550,8,76,""
9288,2674,Weeping Willow,550,8,"",""
9289,208093,Weeping Willow,550,8,77,""
9290,2670,Weeping Willow,550,8,"",""
9291,2676,"Wheatstacks, Snow Effect, Morning",550,8,55,9
9292,2678,"Willows, Giverny",550,8,"",""
9293,2680,Wisteria,550,8,"",""
9294,2684,Woman with a Parasol Facing Left,550,8,49,""
9295,2686,Woman with a Parasol Facing Right,550,8,49,""
9296,2682,Woman with a Parasol,550,8,46,""
9297,2688,Women in a Garden,550,8,49,15
9298,2690,Wood Lane,550,8,67,""
9299,2692,Yachts at Argenteuil,550,8,"",""
9300,2694,Yellow and Lilac Water Lilies,550,8,"",27
9301,2696,Yellow Irises,550,8,"",27
9302,2699,Young Girls in a Row Boat,550,8,"",""
9303,2701,Zaandam,550,8,49,""
9304,125460,Young Family in Capri,570,8,"",""
9305,171946,Madeleine &amp; Maria on the Terrace,915,11,"",15
9306,27906,Marie and Diane,915,11,"",15
9307,27908,Mending,915,11,"",""
9308,171757,Normandy Girl Sitting in a Garden,915,11,"",15
9309,171766,Normandy Girl,915,11,"",""
9310,27910,Normandy Maid,915,11,"",""
9311,171775,On the River"s Edge,915,11,"",5
9312,171784,On the Terrace at Rolleboise,915,11,"",5
9313,27912,Picking Flowers,915,11,"",15
9314,171793,Poppies,915,11,"",15
9315,171865,Portrait of a Woman with Umbrella Gathering Water,915,11,"",""
9316,27914,Spring Blossoms,915,11,"",7
9317,171802,Tending the Flowers,915,11,"",15
9318,171811,Tending the Garden,915,11,"",15
9319,27916,The Conversation,915,11,"",15
9320,171820,"The First Born, Morning Greeting",915,11,"",""
9321,27918,The Flower Boat,915,11,"",15
9322,171829,The Gleaner,915,11,"",""
9323,171838,The Rose Garden,915,11,"",15
9324,171847,Twilight,915,11,"",5
9325,171955,Two Women Fishing,915,11,"",5
9326,171856,Two Women in a Landscape,915,11,"",5
9327,27920,Watering the Garden,915,11,"",15
9328,27922,Woman in a Garden,915,11,"",15
9329,27924,Women Washing Clothes by a Stream,915,11,"",5
9330,27926,Young Girl by a Stream,915,11,"",5
9331,2762,Dance Rehearsal in the Studio of the Opera,598,8,"",18
9332,2764,Dancer and Tambourine,598,8,"",18
9333,2766,Dancer Onstage,598,8,35,18
9334,2768,Dancer Posing,598,8,31,18
9335,2770,Dancer Putting on Her Slipper,598,8,"",18
9336,2772,Dancer Resting,598,8,"",18
9337,2774,Dancer with a Bouquet of Flowers,598,8,"",18
9338,2776,Dancer with a Fan,598,8,35,18
9339,2778,Dancer with Bouquets,598,8,"",18
9340,2780,Dancer with Tambourine,598,8,"",18
9341,2784,Dancers,598,8,"",18
9342,192402,"Dancers (20"" x 30"")",598,"","",""
9343,2786,Dancers,598,8,51,18
9344,2788,Dancers,598,8,"",18
9345,204816,Dancers,598,8,53,18
